store_id,brand_id,store_name,road_address,lng,lat,store_type,source,external_id
str_01KZMSEJ2F39WQR8MCC7T8VTZR,megamgc,메가엠지씨커피수원연무 시장점,경기도 수원시 장안구 연무로13번길 58,127.026526195912,37.2946170017773,NORMAL,PUBLIC_DATA,MA010120220802423947
str_01KZMSEJ2F39WQR8MCC7T8VTZS,paris,파리바게뜨권선３지구점,경기도 수원시 권선구 동수원로 218-39,127.035955463294,37.2487515285002,NORMAL,PUBLIC_DATA,MA010120220801344476
str_01KZMSEJ2F39WQR8MCC7T8VTZT,tourlesjours,뚜레쥬르,경기도 수원시 영통구 봉영로 1606,127.074485817802,37.2538695104157,NORMAL,PUBLIC_DATA,MA010120220808084873
str_01KZMSEJ2F39WQR8MCC7T8VTZV,paikdabang,빽다방수원 남문점,경기도 수원시 팔달구 정조로 787-2,127.016530226053,37.2784631956165,NORMAL,PUBLIC_DATA,MA010120220813908857
str_01KZMSEJ2F39WQR8MCC7T8VTZW,paikdabang,빽다방수원못골 시장점,경기도 수원시 팔달구 중부대로 42,127.021434229887,37.2751465813095,NORMAL,PUBLIC_DATA,MA010120220812823944
str_01KZMSEJ2F39WQR8MCC7T8VTZX,compose,컴포즈커피수원 영통점,경기도 수원시 영통구 봉영로 1623,127.074735841345,37.2559327421489,NORMAL,PUBLIC_DATA,MA010120220808447920
str_01KZMSEJ2F39WQR8MCC7T8VTZY,ediya,이디야수원 호매실점,경기도 수원시 권선구 금곡로102번길 29,126.941753923653,37.272800497769,NORMAL,PUBLIC_DATA,MA010120220805410451
str_01KZMSEJ2F39WQR8MCC7T8VTZZ,megamgc,메가엠지씨커피 수원금곡점,경기도 수원시 권선구 금곡로102번길 29,126.941753923653,37.272800497769,NORMAL,PUBLIC_DATA,MA010120220803590573
str_01KZMSEJ2F39WQR8MCC7T8VV00,paikdabang,빽다방수원장안 CGV점,경기도 수원시 장안구 경수대로 940,127.008053504295,37.3031435088024,NORMAL,PUBLIC_DATA,MA010120220811755336
str_01KZMSEJ2F39WQR8MCC7T8VV01,baskinrobbins,배스킨라빈스수원율전점,경기도 수원시 장안구 서부로2181번길 4,126.972557190951,37.3031045596928,NORMAL,PUBLIC_DATA,MA010120220813966863
str_01KZMSEJ2F39WQR8MCC7T8VV02,megamgc,메가엠지씨커피망포역점,경기도 수원시 영통구 덕영대로 1547,127.060175568023,37.2463268977599,NORMAL,PUBLIC_DATA,MA010120220809716134
str_01KZMSEJ2F39WQR8MCC7T8VV03,ediya,이디야수원권선 중앙점,경기도 수원시 권선구 동수원로242번길 9,127.035190146044,37.2511845779334,NORMAL,PUBLIC_DATA,MA010120220801434411
str_01KZMSEJ2F39WQR8MCC7T8VV04,paris,파리바게뜨수원경희대점,경기도 수원시 영통구 덕영대로 1705,127.077850090665,37.2479655084304,NORMAL,PUBLIC_DATA,MA010120220800829205
str_01KZMSEJ2F39WQR8MCC7T8VV05,megamgc,메가엠지씨커피수원권선 중앙점,경기도 수원시 권선구 동수원로242번길 6,127.034998415203,37.2509413528517,NORMAL,PUBLIC_DATA,MA010120220813096001
str_01KZMSEJ2F39WQR8MCC7T8VV06,compose,컴포즈커피수원신 영통점,경기도 수원시 영통구 영통로112번길 30,127.056642457294,37.2392374140608,NORMAL,PUBLIC_DATA,MA010120220811795675
str_01KZMSEJ2F39WQR8MCC7T8VV07,tourlesjours,뚜레쥬르정자 시장점,경기도 수원시 장안구 수성로262번길 2,127.001161573858,37.2897363432505,NORMAL,PUBLIC_DATA,MA010120220805492623
str_01KZMSEJ2F39WQR8MCC7T8VV08,paikdabang,수원천천빽다방 롯데점,경기도 수원시 장안구 만석로19번길 25-3,126.983296690943,37.2963217562233,NORMAL,PUBLIC_DATA,MA010120220813915346
str_01KZMSEJ2F39WQR8MCC7T8VV09,baskinrobbins,배스킨라빈스광교호수마을,경기도 수원시 영통구 법조로149번길 110,127.068705371969,37.2934286846732,NORMAL,PUBLIC_DATA,MA010120220812805522
str_01KZMSEJ2F39WQR8MCC7T8VV0A,ediya,이디야 곡반정점,경기도 수원시 권선구 곡반정로97번길 20,127.029424995998,37.2374812543512,NORMAL,PUBLIC_DATA,MA010120220808570912
str_01KZMSEJ2F39WQR8MCC7T8VV0B,paris,파리바게뜨,경기도 수원시 권선구 곡선로50번길 37-2,127.028985301205,37.2370128187502,NORMAL,PUBLIC_DATA,MA010120220811860380
str_01KZMSEJ2F39WQR8MCC7T8VV0C,twosome,투썸플레이스 수원금곡점,경기도 수원시 권선구 매곡로 108,126.957855550213,37.2708520660814,NORMAL,PUBLIC_DATA,MA010120220809615868
str_01KZMSEJ2F39WQR8MCC7T8VV0D,paris,파리바게뜨화서 사거리점,경기도 수원시 팔달구 동말로 72,127.002097289814,37.2785814663606,NORMAL,PUBLIC_DATA,MA010120220803131083
str_01KZMSEJ2F39WQR8MCC7T8VV0E,megamgc,메가엠지씨커피수원아이파크시티점,경기도 수원시 권선구 동수원로177번길 40,127.030138648886,37.2466897597007,NORMAL,PUBLIC_DATA,MA010120220811694908
str_01KZMSEJ2F39WQR8MCC7T8VV0F,baskinrobbins,수원파장점배스킨라빈스,경기도 수원시 장안구 장안로 262,126.992047763784,37.3054862092965,NORMAL,PUBLIC_DATA,MA010120220801433610
str_01KZMSEJ2F39WQR8MCC7T8VV0G,paris,파리바게뜨수원탑동 삼성점,경기도 수원시 권선구 구운중로4번길 8,126.973897731231,37.2754069458069,NORMAL,PUBLIC_DATA,MA010120220812630722
str_01KZMSEJ2F39WQR8MCC7T8VV0H,tourlesjours,뚜레쥬르원천점,경기도 수원시 영통구 매봉로 53,127.053217408183,37.2727037506187,NORMAL,PUBLIC_DATA,MA010120220801383406
str_01KZMSEJ2F39WQR8MCC7T8VV0J,megamgc,메가엠지씨커피구운일월점,경기도 수원시 권선구 일월천로16번길 30,126.97488726758,37.2834984971791,NORMAL,PUBLIC_DATA,MA010120220805247104
str_01KZMSEJ2F39WQR8MCC7T8VV0K,twosome,투썸플레이스수원고색점,경기도 수원시 권선구 매송고색로794번길 225,126.990961017377,37.2436927701505,NORMAL,PUBLIC_DATA,MA010120220814344874
str_01KZMSEJ2F39WQR8MCC7T8VV0M,ediya,이디야커피성빈센트 병원점,경기도 수원시 팔달구 중부대로 93,127.027456215024,37.2779205417221,NORMAL,PUBLIC_DATA,MA010120220802453451
str_01KZMSEJ2F39WQR8MCC7T8VV0N,twosome,투썸플레이스수원천천점,경기도 수원시 장안구 만석로19번길 29,126.983116172122,37.2966100625164,NORMAL,PUBLIC_DATA,MA010120220809834196
str_01KZMSEJ2F39WQR8MCC7T8VV0P,megamgc,메가엠지씨커피수원황골 마을점,경기도 수원시 영통구 영통로 523,127.077360843824,37.2655271582563,NORMAL,PUBLIC_DATA,MA010120220809825794
str_01KZMSEJ2F39WQR8MCC7T8VV0Q,megamgc,메가엠지씨커피 수원망포점,경기도 수원시 영통구 태장로 83,127.055323940228,37.2393191315001,NORMAL,PUBLIC_DATA,MA010120220806338854
str_01KZMSEJ2F39WQR8MCC7T8VV0R,twosome,투썸플레이스,경기도 수원시 영통구 덕영대로 1545,127.059938864053,37.2463089969157,NORMAL,PUBLIC_DATA,MA010120220802449065
str_01KZMSEJ2F39WQR8MCC7T8VV0S,ediya,이디야황골마을,경기도 수원시 영통구 봉영로1759번길 7,127.081431120041,37.2659298974261,NORMAL,PUBLIC_DATA,MA010120220808398996
str_01KZMSEJ2F39WQR8MCC7T8VV0T,megamgc,메가엠지씨커피수원북문점,경기도 수원시 장안구 정조로 914,127.013983954086,37.2895102633423,NORMAL,PUBLIC_DATA,MA0101202301A0015282
str_01KZMSEJ2F39WQR8MCC7T8VV0V,compose,컴포즈커피수원센트럴 프라자점,경기도 수원시 팔달구 수원천로210번길 19,127.019302655353,37.2729754401584,NORMAL,PUBLIC_DATA,MA0101202301A0093609
str_01KZMSEJ2F39WQR8MCC7T8VV0W,twosome,투썸플레이스신동테크트리점,경기도 수원시 영통구 신원로 55,127.04785795817,37.2487473161453,NORMAL,PUBLIC_DATA,MA0101202301A0020773
str_01KZMSEJ2F39WQR8MCC7T8VV0X,tourlesjours,뚜레쥬르매교 힐스테이트점,경기도 수원시 팔달구 효원로93번길 33,127.012254837376,37.2668312780836,NORMAL,PUBLIC_DATA,MA0101202301A0056938
str_01KZMSEJ2F39WQR8MCC7T8VV0Y,paikdabang,빽다방수원권선 이마트점,경기도 수원시 권선구 덕영대로1201번길 28,127.022926321735,37.2503586268954,NORMAL,PUBLIC_DATA,MA0101202211A0018839
str_01KZMSEJ2F39WQR8MCC7T8VV0Z,tourlesjours,뚜레쥬르 호매실점,경기도 수원시 권선구 금곡로102번길 55,126.942092880964,37.2718725920531,NORMAL,PUBLIC_DATA,MA0101202211A0004968
str_01KZMSEJ2F39WQR8MCC7T8VV10,megamgc,메가엠지씨커피화서 블루밍점,경기도 수원시 팔달구 화양로 31,126.996842691675,37.2809241462317,NORMAL,PUBLIC_DATA,MA0101202211A0093110
str_01KZMSEJ2F39WQR8MCC7T8VV11,compose,컴포즈커피수원권선 시장점,경기도 수원시 권선구 세권로195번길 20-4,127.026118140502,37.2560705835281,NORMAL,PUBLIC_DATA,MA0101202212A0096929
str_01KZMSEJ2F39WQR8MCC7T8VV12,ediya,이디야커피수원 정자점,경기도 수원시 장안구 정자천로173번길 11-6,126.994281884981,37.2958812884579,NORMAL,PUBLIC_DATA,MA0101202209A0032539
str_01KZMSEJ2F39WQR8MCC7T8VV13,megamgc,메가엠지씨커피수원화서 사거리점,경기도 수원시 팔달구 동말로 79,127.002864054243,37.2789328558616,NORMAL,PUBLIC_DATA,MA0101202210A0082827
str_01KZMSEJ2F39WQR8MCC7T8VV14,paikdabang,빽다방수원매교 힐스테이트점,경기도 수원시 팔달구 효원로93번길 33,127.011815188009,37.2670655936222,NORMAL,PUBLIC_DATA,MA0101202210A0086625
str_01KZMSEJ2F39WQR8MCC7T8VV15,compose,컴포즈커피하구운 사거리점,경기도 수원시 권선구 구운중로3번길 5,126.97317616146,37.2752716284453,NORMAL,PUBLIC_DATA,MA0101202302A0079911
str_01KZMSEJ2F39WQR8MCC7T8VV16,compose,컴포즈커피망포플래티넘베이스점,경기도 수원시 영통구 덕영대로 1470,127.051000149158,37.2450337003884,NORMAL,PUBLIC_DATA,MA0101202301A0081718
str_01KZMSEJ2F39WQR8MCC7T8VV17,megamgc,메가엠지씨커피수원상률초점,경기도 수원시 장안구 덕영대로425번길 44,126.970154704997,37.3030318953334,NORMAL,PUBLIC_DATA,MA0101202211A0008326
str_01KZMSEJ2F39WQR8MCC7T8VV18,tourlesjours,뚜레쥬르천천점,경기도 수원시 장안구 정자천로13번길 15,126.978595541495,37.2894641021603,NORMAL,PUBLIC_DATA,MA0101202212A0006375
str_01KZMSEJ2F39WQR8MCC7T8VV19,megamgc,메가엠지씨커피수원역푸르지오 자이점,경기도 수원시 팔달구 팔달로 53,127.001860374853,37.2735356444611,NORMAL,PUBLIC_DATA,MA0101202212A0068900
str_01KZMSEJ2F39WQR8MCC7T8VV1A,megamgc,메가엠지씨커피영통청명점,경기도 수원시 영통구 봉영로 1623,127.074735841345,37.2559327421489,NORMAL,PUBLIC_DATA,MA0101202212A0072468
str_01KZMSEJ2G9C34PJ5JZ0HJ1WVJ,compose,컴포즈커피 수원망포점,경기도 수원시 영통구 영통로 195,127.055801600117,37.245184712774,NORMAL,PUBLIC_DATA,MA0101202212A0084435
str_01KZMSEJ2G9C34PJ5JZ0HJ1WVK,ediya,이디야광교아이스링크점,경기도 수원시 영통구 광교호수로 165,127.070060580908,37.2832641785013,NORMAL,PUBLIC_DATA,MA0101202212A0068649
str_01KZMSEJ2G9C34PJ5JZ0HJ1WVM,ediya,이디야수원화성갈비점,경기도 수원시 팔달구 중부대로34번길 25,127.020588294992,37.2740744932118,NORMAL,PUBLIC_DATA,MA0101202210A0008833
str_01KZMSEJ2G9C34PJ5JZ0HJ1WVN,compose,컴포즈커피수원권선고색점,경기도 수원시 권선구 산업로156번길 201,126.987196971664,37.2418092381126,NORMAL,PUBLIC_DATA,MA0101202209A0069516
str_01KZMSEJ2G9C34PJ5JZ0HJ1WVP,compose,컴포즈커피SKV1모터스점,경기도 수원시 권선구 평동로79번길 45,126.992785303893,37.2598756461944,NORMAL,PUBLIC_DATA,MA0101202211A0093370
str_01KZMSEJ2G9C34PJ5JZ0HJ1WVQ,compose,컴포즈커피수원영화점,경기도 수원시 장안구 수성로 323,127.007409510639,37.2922680339588,NORMAL,PUBLIC_DATA,MA0101202209A0056452
str_01KZMSEJ2G9C34PJ5JZ0HJ1WVR,compose,컴포즈커피수원 인계점,경기도 수원시 팔달구 효원로265번길 54,127.031915644733,37.2643497452813,NORMAL,PUBLIC_DATA,MA0101202210A0094628
str_01KZMSEJ2G9C34PJ5JZ0HJ1WVS,paikdabang,빽다방수원고색산업단지점,경기도 수원시 권선구 산업로 180,126.984142580964,37.2425116839811,NORMAL,PUBLIC_DATA,MA0101202209A0015463
str_01KZMSEJ2G9C34PJ5JZ0HJ1WVT,paris,파리바게뜨수원 시청역점,경기도 수원시 팔달구 권광로 181,127.032219775498,37.2637459646815,NORMAL,PUBLIC_DATA,MA0101202209A0063202
str_01KZMSEJ2G9C34PJ5JZ0HJ1WVV,megamgc,메가엠지씨커피망포늘푸른벽산점,경기도 수원시 영통구 영통로90번길 4-20,127.060608503661,37.2380460700702,NORMAL,PUBLIC_DATA,MA0101202209A0018465
str_01KZMSEJ2G9C34PJ5JZ0HJ1WVW,twosome,투썸플레이스동수원 사거리점,경기도 수원시 팔달구 중부대로 129,127.030207686459,37.2784514851701,NORMAL,PUBLIC_DATA,MA010120220812878171
str_01KZMSEJ2G9C34PJ5JZ0HJ1WVX,megamgc,메가엠지씨커피경희대국제캠퍼스점,경기도 수원시 영통구 덕영대로 1705,127.077850090665,37.2479655084304,NORMAL,PUBLIC_DATA,MA0101202209A0067092
str_01KZMSEJ2G9C34PJ5JZ0HJ1WVY,ediya,이디야커피한일타운점,경기도 수원시 장안구 송원로 113,127.011787199651,37.3044767292546,NORMAL,PUBLIC_DATA,MA0101202209A0010601
str_01KZMSEJ2G9C34PJ5JZ0HJ1WVZ,baskinrobbins,배스킨라빈스수원원천점,경기도 수원시 영통구 중부대로448번길 106,127.058816364388,37.2667181879431,NORMAL,PUBLIC_DATA,MA0101202209A0041519
str_01KZMSEJ2G9C34PJ5JZ0HJ1WW0,ediya,이디야수원 아주대점,경기도 수원시 영통구 월드컵로 191,127.044708653018,37.2790866349675,NORMAL,PUBLIC_DATA,MA0101202209A0089753
str_01KZMSEJ2G9C34PJ5JZ0HJ1WW1,ediya,이디야커피수원화홍문점,경기도 수원시 팔달구 화서문로75번길 27,127.016938096953,37.2871401463482,NORMAL,PUBLIC_DATA,MA0101202306A0022583
str_01KZMSEJ2G9C34PJ5JZ0HJ1WW2,megamgc,메가엠지씨커피수원우만점,경기도 수원시 팔달구 권광로340번길 53,127.040997528842,37.276547045598,NORMAL,PUBLIC_DATA,MA0101202305A0136485
str_01KZMSEJ2G9C34PJ5JZ0HJ1WW3,tourlesjours,뚜레쥬르정자 블루밍점,경기도 수원시 장안구 파장로 47,126.995465533919,37.3054773792393,NORMAL,PUBLIC_DATA,MA0101202305A0107725
str_01KZMSEJ2G9C34PJ5JZ0HJ1WW4,megamgc,메가엠지씨커피수원 삼성점,경기도 수원시 영통구 삼성로 210,127.059804078136,37.2611582636889,NORMAL,PUBLIC_DATA,MA0101202305A0169393
str_01KZMSEJ2G9C34PJ5JZ0HJ1WW5,megamgc,메가엠지씨커피수원권선 자이점,경기도 수원시 권선구 권중로76번길 27,127.02874336573,37.252799187069,NORMAL,PUBLIC_DATA,MA0101202305A0106125
str_01KZMSEJ2G9C34PJ5JZ0HJ1WW6,tourlesjours,뚜레쥬르 수원역점,경기도 수원시 팔달구 덕영대로 924,127.000101464448,37.2656785787546,NORMAL,PUBLIC_DATA,MA0101202303A0099677
str_01KZMSEJ2G9C34PJ5JZ0HJ1WW7,compose,컴포즈커피수원원천점,경기도 수원시 영통구 중부대로448번길 100,127.059109593422,37.2668531981483,NORMAL,PUBLIC_DATA,MA0101202305A0077945
str_01KZMSEJ2G9C34PJ5JZ0HJ1WW8,megamgc,메가엠지씨커피수원조원 중앙점,경기도 수원시 장안구 금당로 32,127.015170923529,37.3036744217922,NORMAL,PUBLIC_DATA,MA0101202303A0060321
str_01KZMSEJ2G9C34PJ5JZ0HJ1WW9,baskinrobbins,배스킨라빈스수원 연무점,경기도 수원시 장안구 창룡대로 175,127.029310988388,37.2922736470235,NORMAL,PUBLIC_DATA,MA0101202303A0040680
str_01KZMSEJ2G9C34PJ5JZ0HJ1WWA,megamgc,메가엠지씨커피수원월드메르디앙점,경기도 수원시 팔달구 중부대로143번길 11,127.032011990329,37.2788925205491,NORMAL,PUBLIC_DATA,MA0101202306A0055466
str_01KZMSEJ2G9C34PJ5JZ0HJ1WWB,paikdabang,빽다방빵연구소수원 영통점,경기도 수원시 영통구 중부대로447번길 9,127.063925867181,37.2695448092841,NORMAL,PUBLIC_DATA,MA0101202306A0038587
str_01KZMSEJ2G9C34PJ5JZ0HJ1WWC,paikdabang,빽다방수원율전점,경기도 수원시 장안구 서부로 2157,126.972411348545,37.3009420385649,NORMAL,PUBLIC_DATA,MA0101202306A0045980
str_01KZMSEJ2G9C34PJ5JZ0HJ1WWD,paris,파리바게뜨 법원점,경기도 수원시 영통구 동수원로 515,127.046779774645,37.273220062691,NORMAL,PUBLIC_DATA,MA0101202306A0023554
str_01KZMSEJ2G9C34PJ5JZ0HJ1WWE,compose,컴포즈커피수원금곡 빌리지점,경기도 수원시 권선구 금곡로73번길 71,126.934671459942,37.2749232569053,NORMAL,PUBLIC_DATA,MA0101202307A0044447
str_01KZMSEJ2G9C34PJ5JZ0HJ1WWF,compose,컴포즈커피수원영통역점,경기도 수원시 영통구 봉영로 1569,127.071023595658,37.2520605400011,NORMAL,PUBLIC_DATA,MA0101202306A0109544
str_01KZMSEJ2G9C34PJ5JZ0HJ1WWG,twosome,투썸플레이스수원여대점,경기도 수원시 권선구 온정로30번길 70,126.965756241621,37.2521399620601,NORMAL,PUBLIC_DATA,MA0101202305A0157992
str_01KZMSEJ2G9C34PJ5JZ0HJ1WWH,twosome,투썸플레이스수원 성균관대점,경기도 수원시 장안구 서부로2105번길 13,126.96944667612,37.296670395798,NORMAL,PUBLIC_DATA,MA0101202305A0065734
str_01KZMSEJ2G9C34PJ5JZ0HJ1WWJ,paris,파리바게뜨신영통 자이점,경기도 수원시 영통구 태장로 87,127.055650846684,37.2394271038249,NORMAL,PUBLIC_DATA,MA0101202305A0171226
str_01KZMSEJ2G9C34PJ5JZ0HJ1WWK,compose,컴포즈커피수원고색초점,경기도 수원시 권선구 매송고색로691번길 2,126.980195759159,37.2508817958605,NORMAL,PUBLIC_DATA,MA0101202302A0027365
str_01KZMSEJ2G9C34PJ5JZ0HJ1WWM,compose,컴포즈커피SKV1모터스점,경기도 수원시 권선구 평동로79번길 45,126.992785303893,37.2598756461944,NORMAL,PUBLIC_DATA,MA0101202302A0052988
str_01KZMSEJ2G9C34PJ5JZ0HJ1WWN,paikdabang,빽다방서수원 홈플러스점,경기도 수원시 권선구 금곡로196번길 62,126.95475358599,37.2732747211108,NORMAL,PUBLIC_DATA,MA0101202302A0091064
str_01KZMSEJ2G9C34PJ5JZ0HJ1WWP,tourlesjours,뚜레쥬르매교솔밭 사거리점,경기도 수원시 팔달구 세지로 150,127.02105927849,37.2648477472232,NORMAL,PUBLIC_DATA,MA0101202311A0053410
str_01KZMSEJ2G9C34PJ5JZ0HJ1WWQ,compose,컴포즈커피화서역브리시엘점,경기도 수원시 장안구 수성로157번길 60,126.989388138814,37.2884023365103,NORMAL,PUBLIC_DATA,MA0101202311A0059225
str_01KZMSEJ2G9C34PJ5JZ0HJ1WWR,megamgc,메가엠지씨커피수원만석공원점,경기도 수원시 장안구 정조로1088번길 18-1,127.003710917395,37.3029184655813,NORMAL,PUBLIC_DATA,MA0101202310A0097364
str_01KZMSEJ2G9C34PJ5JZ0HJ1WWS,megamgc,메가엠지씨커피수원경기대점,경기도 수원시 장안구 광교산로138번길 1,127.030385375812,37.2997249541915,NORMAL,PUBLIC_DATA,MA0101202308A0005213
str_01KZMSEJ2G9C34PJ5JZ0HJ1WWT,compose,컴포즈커피수원인계JK점,경기도 수원시 팔달구 인계로108번길 9,127.029470401575,37.2672607444169,NORMAL,PUBLIC_DATA,MA0101202307A0071719
str_01KZMSEJ2G9C34PJ5JZ0HJ1WWV,ediya,이디야광교플렉스 데시앙점,경기도 수원시 영통구 창룡대로256번길 50,127.038966382148,37.2953794417819,NORMAL,PUBLIC_DATA,MA0101202309A0045980
str_01KZMSEJ2G9C34PJ5JZ0HJ1WWW,megamgc,메가엠지씨커피수원권선SK뷰점,경기도 수원시 권선구 세권로195번길 33,127.026062045481,37.2568454931244,NORMAL,PUBLIC_DATA,MA0101202308A0078869
str_01KZMSEJ2G9C34PJ5JZ0HJ1WWX,ediya,이디야망포역점,경기도 수원시 영통구 영통로 195,127.055801600117,37.245184712774,NORMAL,PUBLIC_DATA,MA0101202308A0003311
str_01KZMSEJ2G9C34PJ5JZ0HJ1WWY,megamgc,메가엠지씨커피수원영통신나 무실점,경기도 수원시 영통구 매영로310번길 87,127.064124022735,37.2506047862745,NORMAL,PUBLIC_DATA,MA0101202308A0085388
str_01KZMSEJ2G9C34PJ5JZ0HJ1WWZ,megamgc,메가엠지씨커피수원 시청역점,경기도 수원시 팔달구 효원로 278,127.032432813581,37.2610427793798,NORMAL,PUBLIC_DATA,MA0101202311A0021674
str_01KZMSEJ2G9C34PJ5JZ0HJ1WX0,ediya,이디야커피수원인계한신점,경기도 수원시 팔달구 경수대로 549,127.029360687292,37.275054776743,NORMAL,PUBLIC_DATA,MA0101202311A0068835
str_01KZMSEJ2G9C34PJ5JZ0HJ1WX1,megamgc,메가엠지씨커피수원아이 파크자이점,경기도 수원시 팔달구 수원천로210번길 37,127.020148389227,37.2734077988028,NORMAL,PUBLIC_DATA,MA0101202311A0063875
str_01KZMSEJ2G9C34PJ5JZ0HJ1WX2,megamgc,메가엠지씨커피광교 센트럴점,경기도 수원시 영통구 센트럴타운로 106,127.050152664191,37.2927442009387,NORMAL,PUBLIC_DATA,MA0101202311A0105327
str_01KZMSEJ2G9C34PJ5JZ0HJ1WX3,megamgc,메가엠지씨커피수원 센트럴점,경기도 수원시 권선구 세류로 32,127.007282523866,37.2618489254428,NORMAL,PUBLIC_DATA,MA0101202309A0018732
str_01KZMSEJ2G9C34PJ5JZ0HJ1WX4,paris,파리바게뜨수원 센트럴점,경기도 수원시 팔달구 인계로 21,127.021218660091,37.2703711038031,NORMAL,PUBLIC_DATA,MA0101202309A0056233
str_01KZMSEJ2G9C34PJ5JZ0HJ1WX5,megamgc,메가엠지씨커피 수원역점,경기도 수원시 팔달구 덕영대로 923-1,127.001691085424,37.266183150172,NORMAL,PUBLIC_DATA,MA0101202308A0031640
str_01KZMSEJ2G9C34PJ5JZ0HJ1WX6,twosome,투썸플레이스수원 세류점,경기도 수원시 권선구 세류로 18,127.005647896262,37.2617769313029,NORMAL,PUBLIC_DATA,MA0101202310A0083514
str_01KZMSEJ2G9C34PJ5JZ0HJ1WX7,paris,파리바게뜨뉴웰빙타운점,경기도 수원시 영통구 웰빙타운로49번길 32,127.04685529266,37.3040986163414,NORMAL,PUBLIC_DATA,MA0101202310A0092446
str_01KZMSEJ2G9C34PJ5JZ0HJ1WX8,megamgc,메가엠지씨커피수원 인계점,경기도 수원시 팔달구 인계로166번길 48-21,127.033415152661,37.2646106337596,NORMAL,PUBLIC_DATA,MA0101202311A0101721
str_01KZMSEJ2G9C34PJ5JZ0HJ1WX9,compose,컴포즈커피 광교에듀타운점,경기도 수원시 영통구 에듀타운로 23,127.052008016265,37.2847602009471,NORMAL,PUBLIC_DATA,MA0101202310A0066300
str_01KZMSEJ2G9C34PJ5JZ0HJ1WXA,megamgc,메가엠지씨커피천천 중앙점,경기도 수원시 장안구 정자로 20,126.979088825647,37.300015339054,NORMAL,PUBLIC_DATA,MA0101202310A0048961
str_01KZMSEJ2G9C34PJ5JZ0HJ1WXB,megamgc,메가엠지씨커피광교엘포트몰점,경기도 수원시 영통구 광교중앙로 145,127.05778345471,37.2870912127844,NORMAL,PUBLIC_DATA,MA0101202308A0023096
str_01KZMSEJ2G9C34PJ5JZ0HJ1WXC,compose,컴포즈커피거북시장 사거리점,경기도 수원시 장안구 정조로 932,127.01304816944,37.2908889585953,NORMAL,PUBLIC_DATA,MA0101202307A0038810
str_01KZMSEJ2G9C34PJ5JZ0HJ1WXD,megamgc,메가엠지씨커피수원정자벽산점,경기도 수원시 장안구 정자천로188번길 53,126.997755656091,37.2943856831855,NORMAL,PUBLIC_DATA,MA0101202308A0092933
str_01KZMSEJ2G9C34PJ5JZ0HJ1WXE,megamgc,메가엠지씨커피수원인계한신점,경기도 수원시 팔달구 경수대로 549,127.029360687292,37.275054776743,NORMAL,PUBLIC_DATA,MA0101202308A0030232
str_01KZMSEJ2G9C34PJ5JZ0HJ1WXF,compose,컴포즈커피광교역경기대점,경기도 수원시 영통구 대학3로4번길 2,127.043107913403,37.2996038693454,NORMAL,PUBLIC_DATA,MA0101202306A0046114
str_01KZMSEJ2G9C34PJ5JZ0HJ1WXG,twosome,투썸플레이스수원 시청점,경기도 수원시 팔달구 권광로175번길 52,127.029457930669,37.2641881947203,NORMAL,PUBLIC_DATA,MA0101202307A0006400
str_01KZMSEJ2G9C34PJ5JZ0HJ1WXH,ediya,이디야수원서광교스위첸점,경기도 수원시 장안구 창훈로 30,127.030936418477,37.2957602486915,NORMAL,PUBLIC_DATA,MA0101202307A0016572
str_01KZMSEJ2G9C34PJ5JZ0HJ1WXJ,compose,컴포즈커피수원산드래미점,경기도 수원시 영통구 인계로 264,127.046356768188,37.2637052317785,NORMAL,PUBLIC_DATA,MA0101202406A0119372
str_01KZMSEJ2G9C34PJ5JZ0HJ1WXK,megamgc,메가엠지씨커피수원정자대평초점,경기도 수원시 장안구 만석로 99,126.992082291725,37.2989176566904,NORMAL,PUBLIC_DATA,MA0101202406A0252738
str_01KZMSEJ2G9C34PJ5JZ0HJ1WXM,compose,컴포즈커피수원능실 마을점,경기도 수원시 권선구 호매실로165번길 71,126.952135771961,37.2586587938506,NORMAL,PUBLIC_DATA,MA0101202406A0313997
str_01KZMSEJ2G9C34PJ5JZ0HJ1WXN,paris,파리바게뜨영통 롯데점,경기도 수원시 영통구 덕영대로1555번길 16,127.061584809192,37.2467857060259,NORMAL,PUBLIC_DATA,MA0101202406A0449975
str_01KZMSEJ2G9C34PJ5JZ0HJ1WXP,megamgc,메가엠지씨커피수원율전점,경기도 수원시 장안구 서부로2105번길 16-4,126.96948040226,37.2969407156389,NORMAL,PUBLIC_DATA,MA0101202406A0437611
str_01KZMSEJ2G9C34PJ5JZ0HJ1WXQ,compose,컴포즈커피수원역 로데오점,경기도 수원시 팔달구 갓매산로 43,127.005039576264,37.2683095133455,NORMAL,PUBLIC_DATA,MA0101202406A0083951
str_01KZMSEJ2G9C34PJ5JZ0HJ1WXR,megamgc,메가엠지씨커피화서역점,경기도 수원시 팔달구 덕영대로697번길 17,126.990956087128,37.2849334676602,NORMAL,PUBLIC_DATA,MA0101202406A0440912
str_01KZMSEJ2G9C34PJ5JZ0HJ1WXS,megamgc,메가엠지씨커피수원한일타운점,경기도 수원시 장안구 경수대로994번길 34,127.004151026337,37.3067929054924,NORMAL,PUBLIC_DATA,MA0101202406A0361723
